video_title,bullet_time,bullet_content,sentiment_score,analysis_result
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-09-19 20:40:14,王菲这笔的声音也可以很高啊,0.9417708460339854,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-09-19 20:17:18,前方高能！！！！下一个！！！,0.09975127714309795,negative
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-09-19 01:08:51,挖槽~好帅,0.4737672181921908,neutral
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-09-16 07:29:05,我妈超爱,0.7537600510051689,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-09-08 02:11:07,每一首我都能跟着哼哼,0.6642872590528777,neutral
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-08-12 16:58:11,太喜欢这首歌了！,0.806162497501766,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-07-30 23:35:49,2018以后所有的歌加起来，好像都打不过第一首（狗头）,0.8279724285589298,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-07-29 19:11:14,永远的白月光小芳,0.8023318018427115,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-07-29 19:06:35,情歌王子初代神曲,0.6480720918808229,neutral
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-07-29 19:02:52,滑冰场指定用歌,0.80889836830075,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-07-24 15:29:40,这首我超爱的！！,0.39181618683962527,neutral
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-16 12:22:23,全体给我站起来!!!!,0.08919832415426676,negative
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-15 06:25:48,情歌王子,0.576554590710216,neutral
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-14 20:18:19,数字歌王的太秀了,0.7581085809646566,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 17:03:51,卧槽太狠了,0.1155990155077884,negative
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 17:00:54,我去！！！哈哈哈哈哈哈哈,0.8970457107965806,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 16:59:32,雨生啊！！！太可惜了！！！！,0.10294794547886843,negative
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 16:56:08,我去哈哈哈哈哈哈哈,0.973833008855826,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 16:55:43,我的天啊王炸,0.7470483189250388,positive
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-03 16:53:56,吕方！！,0.2748182001952093,negative
1992年华语乐坛经典回顾：群雄争霸，真的让人很怀念那个年代啊！,2022-06-02 16:40:51,我的妈我当唱这歌唱哭三个小男孩,0.9897995993921753,positive
