video_title,bullet_time,bullet_content,sentiment_score,analysis_result
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-09-16 08:07:55,那时候还是张学友唱腔啦,0.5592559274215568,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-09-05 12:51:41,当年她还很瘦。。。。,0.9758104896334235,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-08-10 19:13:53,看看我出生那年有什么歌,0.9779951784722142,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-07-25 20:38:12,葬爱家族最早期的模板,0.9947839715555064,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-07-09 15:22:17,1996...開始接觸音樂的一年,0.21480969685733253,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-07-06 21:05:02,这才是当年的 天王,0.5865861421871641,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-07-04 11:24:20,老哥 你终于回来了撒,0.47240390041372515,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-26 15:12:57,仔细听听 王杰的声音96年就开始变了,0.9922667429765712,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-20 15:28:18,这时候还没转型,0.18793406139318547,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-14 21:13:15,这是范晓萱还像个正常人,0.6403098641891595,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-14 21:06:29,芸式唱腔,0.4737672181921908,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-12 14:16:34,音响一出 谁与争锋,0.6568340510373674,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-12 14:14:26,李逵：爷太黑,0.669765074873169,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-05 20:40:35,这一年还在转型中跌跌撞撞,0.9949757773547109,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-05 20:39:47,这个剧当年也是真的火,0.9598111610544052,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-03 17:44:07,好家伙！巫问张答！,0.7261884125491567,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-06-02 17:16:13,上来就四个二带两王,0.8312974314053874,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-30 22:32:31,王级的唱歌天赋，确喜欢拍无厘头电影,0.9957960906831056,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-27 15:03:36,这剧当年也是真的火,0.5442377662623064,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-25 21:54:02,居然是她唱的,0.20325426398363622,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-25 21:45:04,我去，居然是他的,0.2119149605277747,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-25 19:43:14,小齐第一首歌出场,0.859145799030267,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-05-05 23:23:58,火车神曲，心太软,0.47869982193817295,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-04-17 23:25:01,个个特点鲜明,0.5670108780973317,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-04-09 19:01:35,中午吃饭时师父一直放这歌，让我才知道郑中基的,0.9646394139304321,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-04-01 14:23:53,啊啊啊 纯挚年代的爱,0.9119297576027338,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-31 01:36:26,比我大两天呢哈哈哈哈哈,0.734910110428868,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-30 18:46:40,竟然不跳舞了,0.11550378811135742,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-28 15:03:46,下雪天听特别有感觉,0.6626646096471965,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-19 15:11:20,火了很多年的一首歌,0.7876209978727607,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-19 15:11:09,这才是王炸！,0.7521863111362757,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-18 23:22:56,小齐，组乐队唱的第一首歌就是他的伤心太平洋,0.9892553503074586,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-18 23:20:56,小刚开局，必须排面,0.27706909313437145,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-17 16:37:55,出生了！！！,0.41258069071532955,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-13 13:56:21,在90年代，能从群星璀璨的时代杀出来的都是大佬,0.9429161166154507,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-03-12 14:50:59,村长靓仔,0.9800150459933584,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-26 19:10:37,我退休了,0.7499999999999999,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-07 23:12:52,我年底出生了！,0.574549474228723,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-04 21:53:16,哈哈哈哈哈是人都会,0.9069443815085914,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-04 21:52:36,每集开局都王炸,0.9036609718710702,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-04 19:31:53,曲终人散也是永远的神,0.7309171596929634,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-02-02 16:16:15,奇妙旅程！！！,0.8708830324881911,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-01-31 23:24:59,这歌是TM那么老的吗，我80后都第一次发现,0.7692181641787031,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-01-21 02:15:37,这居然是96年的…第一次失恋听哭了一晚上,0.4652356262144468,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-01-20 14:57:44,任贤齐红上天了,0.3701956922872771,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-01-17 14:49:51,爷自己走路上学前班了,0.8533929819715872,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2022-01-13 07:36:08,阿妹出道即天后,0.33018137591080987,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-23 17:52:16,好家伙，翻车了，,0.6070326781070209,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-23 17:18:28,情歌小王子啊！,0.7822460253472542,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-19 20:59:51,起立，致敬！,0.8630530555797126,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-17 21:13:02,太子基嗓子让学友哥都很喜欢，可惜他后面突然去拍喜剧去了,0.9962473624675988,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-16 21:56:58,唯一唱歌不跑调的一首，哈哈,0.5126135662811986,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-16 21:49:10,小刚炸出来了！！！,0.20187357329682287,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-14 15:29:21,太子基唱歌真的很好听,0.8124330528643979,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-12-05 20:27:42,心太软何止当年，统治多少年大街小巷,0.8364385016728759,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-11-30 01:35:12,步步高复读机,0.4281282477658056,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-11-20 11:07:03,开始神仙打架,0.8220214144569359,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-10-09 23:42:46,致敬伍佰大哥,0.6299996153468053,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-09-26 23:32:04,公主琳，她真的好美,0.9879869455422248,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-09-14 21:10:11,当年的试验性音乐,0.814545935004545,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-09-04 20:54:44,人家的19岁,0.4307606634614366,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-21 17:04:11,这才是王炸,0.7521863111362757,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-08 23:34:38,李圣杰也是被他自己亲自说过本色声音最像他的歌手,0.498436301139208,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-08 23:32:51,他还有首深呼吸也好听,0.892532364133102,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-08 23:32:25,正常的范晓萱出来了,0.5652992109019419,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-05 19:42:26,早期非主流哈哈哈,0.9874311908795783,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-08-05 19:33:27,是人都会唱。。。,0.8877537868513697,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-07-25 18:17:47,灰常洋气,0.5713244133954186,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-07-25 18:15:55,风雨彩虹铿锵玫瑰,0.9704472370193904,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-07-22 22:59:06,这首歌当年大街小巷全是,0.9049384805286531,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-07-08 18:09:53,这张专辑红了四首,0.5249689748755885,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-07-04 20:58:21,终于有哥哥了！,0.9761635045345083,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-06-02 19:51:15,救命 播了N年,0.7241625878243253,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-03-04 15:53:13,当时很小的我觉得原来还可以这么唱歌,0.7614225047575234,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-02-20 00:18:22,我高中放学铃声,0.9814465636395723,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-01-06 22:19:26,郑中基唱歌的天分更高,0.8118259606875623,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2021-01-05 00:22:35,原来我爸车上放的是这首歌,0.9629868185322448,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-12-22 13:05:31,这是我买的第一张专辑！！！和我爸磨了好久！！！,0.0329042899686689,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-12-02 17:03:07,出生了出生了,0.890142453148024,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-12-01 21:28:19,这个是当年冠军,0.9572678334889164,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-11-18 22:34:34,这时候丫丫已经不算火了,0.057550323379600754,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-11-08 23:09:51,看过挪威的森林这本书才知道什么是真的牛壁,0.9427155690365447,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-10-21 09:35:02,这个人现在还是很年轻,0.9402126534746292,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-22 22:31:00,神曲,0.5,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-22 22:29:55,鸭子 神曲！,0.4737672181921908,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-22 22:26:51,歌还在 歌者不在了,0.6012765436457482,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-22 22:23:32,居然24年了啊,0.1718356319453136,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-22 22:21:37,什么鬼这歌居然这么早,0.5353467670484607,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-13 13:07:50,来了来了，阿妹踹开大陆市场大门的作品,0.979607040558717,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-13 12:57:07,村上春树当年也是火的一塌糊涂,0.1240461320647459,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-13 12:55:49,10块钱买盒磁带也要全家同意的年代,0.1400509836044016,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-11 21:02:02,从我出生的这一年开始盘,0.5633676625780701,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-01 15:45:58,李玟在那个时代真的是潮流女神,0.9596771706142251,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-01 15:38:15,这年这张还有last dance ,0.09562897663187997,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-09-01 07:57:58,原来这首歌这么老了呀,0.8199322791350173,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-08-29 03:30:36,姐姐同学的小姨巨像coco（哈萨克族）,0.8506277666200976,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-08-16 10:52:08,靠一群孩子什么都赢不了……,0.8562096894428236,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-08-12 21:08:53,四大天王再次集齐,0.6940794559869142,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-08-08 11:08:11,霸道总裁与小娇妻,0.40621825794018207,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-07-30 21:05:13,小时候听大人常考点这首歌，但到了长大后才觉得好听,0.9933116373163187,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-07-30 05:10:36,我终于出生了！,0.7933583134128189,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-07-22 17:30:08,二哥有点猛啊,0.8999625748583406,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-07-19 10:09:34,这歌爆红程度可谓空前绝后,0.9718053619883084,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-07-15 10:27:54,出道了我妹,0.4737672181921908,neutral
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-05-28 18:54:55,啊啊啊啊！伍佰！！王炸！！！,0.7660226362802499,positive
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-05-27 00:25:31,想起了电视上雪碧广告,0.0858593608436895,negative
1995年华语乐坛有多“疯狂”：首首都是经典，几代人的回忆杀！,2020-05-27 00:21:36,武侠片主题曲的巅峰啊！周华健还是最适合唱这种主题歌,0.954547127183877,positive
