video_title,bullet_time,bullet_content,sentiment_score,analysis_result
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-11-26 22:07:47,做只宠物至少可爱迷人,0.9198353045614984,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-11-23 11:46:26,卧槽，DNA动了,0.395983337495197,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-11-22 23:20:39,每次结婚都用,0.7424590496498465,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-11-11 08:33:30,啊啊啊啊，这，太好听了,0.6324918186957683,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-11-01 23:17:23,卧槽卧槽这剧真的好看，原著漫画也很好看,0.9505117856353522,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-10-27 22:10:03,入坑神曲,0.4367750737267868,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-22 19:45:25,七里香！！！！排面！！！！！！！！！,0.1564251671143282,negative
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-18 16:40:55,我与张韶涵结缘开始！！！,0.09010210677217922,negative
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-18 16:37:17,林俊杰的歌里我最爱的3首之一！！,0.9658175963557042,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-16 10:28:21,救命 都是彩铃前三名,0.9517482990825213,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-16 10:27:33,彩铃来了,0.9082846204657966,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-08 02:28:17,萧亚轩这段时间沉寂了3年，后面才出1087,0.5684232998672272,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-09-03 22:51:03,都是彩铃  哈哈哈哈,0.9799203610701586,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-17 20:30:48,呜呜呜，80路~,0.8202306637393549,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-05 21:38:55,《零》炸出来了,0.5303988999329641,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-05 21:36:16,心疼前面一直听曾轶可版本的,0.895018558823648,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-03 15:41:23,压轴还真是神曲,0.8796287737895111,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-03 15:41:00,彩铃曲,0.9082846204657966,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-08-03 15:37:33,入坑曲,0.414986446702714,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-07-31 18:04:32,甜心教主排面,0.4394420660238695,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-07-25 21:12:44,霸榜，这次必须霸榜hhh,0.5004928633305469,neutral
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-07-25 20:57:39,品冠的歌梁静茹的嗓子，真是夏夜最凉爽的记忆,0.9824575654729608,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-07-18 21:08:54,儿歌来了~,0.8069484248719837,positive
2003华语乐坛简直太“恐怖”：神曲比比皆是，全年神仙打架！,2022-07-12 22:46:19,过期糖,0.40306518103660427,neutral
