video_title,bullet_time,bullet_content,sentiment_score,analysis_result
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-11-28 13:46:04,老式手机里仅存的歌,0.5407883093690383,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-09-21 15:41:39,内地开始悲选秀歌手和网络歌手包围,0.9998608378345988,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-29 21:44:10,痛！太痛了。开个玩笑，这可是我青春期最喜欢的歌之一,0.999677173511253,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-19 00:25:26,后来主唱拍仙剑去了 所以这个组合凉了（bushi）,0.8082082749519707,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-15 17:08:11,《依然范特西》的MV都不错,0.9573824760376237,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-10 20:15:51,妈妈问我为什么跪着看视频,0.9511777731781539,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-08-03 00:26:12,神仙打架06年,0.9046260347690863,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-23 16:38:30,大陆唯一的双人组合你把羽泉放哪里,0.5318571670807398,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-22 20:10:57,爱转角遇见了鬼,0.8794375757365408,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-22 17:52:29,小时候天天在家放披着羊皮的狼，邻居也疯狂，致回不去的青春,0.9999308952544715,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-21 23:11:36,隐隐约约有听说啦,0.5520823357909481,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-21 12:29:19,劲舞团玩家表示很淦。,0.31094233539821226,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-13 22:06:13,他真的很有才华！,0.9570985699296296,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-08 04:30:06,当你有一个男孩子在我情绪低落的时候送了我这首歌,0.9401303893192128,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-07-07 12:21:47,月亮:承受了不该承受的重,0.93623399602656,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-30 01:44:40,《》最佳损友,0.6233762359541154,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-29 15:42:46,萧亚轩真的很潮啊,0.3144517353245758,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-19 21:48:57,等待良人归来那一刻，先做核酸检测,0.7986579094447508,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 21:15:37,刚刚几首是不能输夹带私货吗哈哈哈,0.9814472870718249,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 21:12:54,这些歌在当年也是属于好的啊 只是比较于现在完全都是王炸了,0.9775491672142063,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 20:13:18,以前歌手真的全能，唱跳，演戏,0.9952500130369522,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-18 02:42:03,握不住的青春，放不下的人,0.9698195274504843,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-17 02:47:39,你再这么剪我真的要生气了啊！！！,0.18738739016796246,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 01:08:40,《非常完美》最爱的歌哈哈哈,0.9988642943840255,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 01:02:01,这歌原来是alin的，我喜欢她的只有一个理由,0.5588736708197264,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-16 00:57:37,谢邀，人在婚礼！,0.5182806553148772,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-14 12:42:11,《俺爱你，胡彦斌。》,0.2716084093096256,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-13 22:11:54,今儿光起立了，腿软了，谁卖凳子？,0.0885373314934862,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-13 21:55:47,那时候高中通宵网吧一直听这张专辑！！！,0.15860596341948474,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-11 07:52:48,你肾不行～,0.2625610544884357,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-10 20:57:10,为菈妮，我变成狼人模样,0.8121316952197316,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-10 20:56:55,为菈妮，我变成狼人模样,0.8121316952197316,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-07 19:33:57,腾格尔来了哈哈哈哈哈哈,0.9724571802078488,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-07 01:36:12,八国翻译方大同,0.39164714466446526,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-06 09:16:51,卧槽，真久就神仙打架呗,0.8803557694985376,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-05 17:07:02,我仿佛瞬间跑到了2020,0.984777851945453,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-02 22:17:12,哭包王子，每次演唱会都哭出鼻涕泡哈哈哈哈哈哈,0.9988303596660635,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-06-01 15:44:59,以前看这个MV一直觉得邻桌的女生对静轩有意思,0.9234681262572377,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 19:32:32,很喜欢地铁女孩唱歌的版本。,0.9840621713453764,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 17:34:52,你俩还手牵手，周董一生气直接送到千里之外！,0.24166911712362893,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-27 11:32:08,你一票我一票，教主80还能跳,0.14021901758201527,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-26 23:24:17,这个歌太太太有感觉了，旋律绝了张栋梁的声音绝了,0.8158144585533876,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-23 12:42:55,李连杰:你再唱？再唱我揍你,0.9583138451233233,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-22 23:22:19,艾克：欢迎来到祖安,0.904082812184653,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-18 12:42:16,车上挂的吊坠晃了起来 副驾驶皮包 以及一个纯金的车内饰品,0.12779152275078387,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-13 14:37:00,母亲节代替世上只有妈妈好的神曲,0.9240941079483159,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-13 14:35:09,最佳损友！！！！！！,0.05776164304138265,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-10 11:26:24,还有《白狐》,0.8724860262649538,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-10 10:25:10,《你行不行》,0.24193831549861822,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-05-01 10:58:50,《我说嘿，你说嘿》,0.2696954425907274,negative
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-30 18:13:34,《腾格尔的翅膀》,0.7826653358894131,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-27 00:17:33,差点就07年了,0.3757945015038521,neutral
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-15 01:16:56,小时候看过电视剧,0.9531402960615124,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-14 22:01:30,最佳损友听懂了真的殇,0.7497483722149307,positive
2005年华语乐坛有多“疯狂”：首首都是神曲，全程神仙打架！,2022-04-12 22:59:19,神仙打架,0.8780844279994073,positive
