video_title,bullet_time,bullet_content,sentiment_score,analysis_result
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-07-16 20:08:14,进来一看，全是小朋友，我当年已经高二了。,0.9061095717032499,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-06-22 20:37:34,我当年以为他是梁咏琪的亲戚23333,0.8751282965323672,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-06-22 04:00:34,听磁带的年代,0.8477576747695867,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-06-14 21:17:05,冲着开头这三首，97年就不一般,0.6478451401675924,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-06-04 01:42:52,好唱又能带动气氛,0.9649428596511104,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-27 20:50:46,于谦早期捧哏作品,0.956925324525368,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-27 20:44:08,知道这首歌是因为三重门,0.727422909442362,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-25 23:33:44,经典来了,0.7606837606837609,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-25 23:33:09,那时候学校在学期末的时候广播台总放这首歌,0.994014942500077,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-25 23:31:39,来了天王,0.5,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-25 23:24:21,许美静 超级爱,0.7695226693571754,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-08 19:15:39,文艺青年,0.9257371785612677,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-08 19:11:46,这歌唱完能憋死,0.5535444183020923,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-05-08 18:51:36,郑中基音色真的很绝,0.9916476603485079,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-28 18:06:24,那时候天天唱,0.9432136868062421,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-27 06:50:44,前面孤星泪的朋友，同道中人,0.9737028567975557,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-27 06:50:22,冰雨和火柴天堂怎么可能排二十多！,0.43160655598504183,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-27 06:42:53,感觉自己一下回到了中学时代,0.9442921827271412,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-27 06:42:08,这首歌一出，万人空巷,0.7732255170991783,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-20 17:24:36,黄老师啊！！！~~~~,0.7814252939761105,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-18 00:16:59,都听过，但我还没出生,0.7205548713237941,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-04-03 03:46:01,我想我是海快上线了把,0.24388634090896955,negative
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-30 18:55:28,妈呀再次起立,0.37448942395658413,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-30 18:54:14,啊这首感情炸裂,0.864062771647093,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-30 18:49:04,神曲又一首,0.7288665022430366,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-30 18:48:14,上来就听海！,0.8133289334864402,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-29 14:42:22,许美静真的是隐藏天后啊，实力太强了,0.7582749150691285,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-29 03:54:01,原来这个男声是暴龙哥,0.5746308593108018,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-28 15:13:32,卧槽，黄磊都唱过歌啊,0.956345104451446,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-28 15:07:52,你每一次结婚，你接了几次啊？,0.3955817943506078,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-27 17:44:42,确实当年电视台老放,0.580844088460537,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-27 17:43:28,哎呀，点歌台老放，我可不爱听了,0.7347727180112258,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-27 17:36:57,难怪找任贤齐拍那么多大侠片了，他的歌是真的红啊,0.6830047705329386,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-25 15:15:29,所以，歌手的尽头是厨师？,0.6417977628795501,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-25 12:48:32,前方死亡老家不会是满汉版本的吧哈哈哈哈哈哈哈,0.9988011610922064,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-20 09:10:40,情歌王子是真的好听,0.38405632153227653,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-19 23:19:54,《David Tao》,0.4737672181921908,neutral
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-19 12:50:24,黄老师年轻时候是真年轻啊,0.9911047633231643,positive
1996年华语乐坛令人神往：神曲大爆发，好听到“发疯”！,2022-03-19 12:45:58,我一直以为火柴天堂是齐秦的歌,0.9427529784598236,positive
