video_title,bullet_time,bullet_content,sentiment_score,analysis_result
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-29 13:08:00,飞轮海SHE的唱片公司是同一个，华研,0.9858650037889498,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-23 22:43:09,这个我认识，《这就是原创》输不起的那位,0.7922439817718047,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-23 18:35:18,蝴蝶泉边不是08的嘛？,0.8803068021837287,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-17 14:09:39,王姐:都去罚站！,0.5569258631100351,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-17 11:07:00,突然一激灵,0.23116509273022967,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-13 21:22:30,我怀疑up故意的！,0.10492637039509678,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-13 21:16:40,杰伦自己一首千山万水！自己还不能唱了现在！,0.9744968203649974,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-11-07 09:57:32,王力宏的歌都蛮好听的,0.9198305126304976,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-10-27 21:49:19,这首歌成功把摸鱼的我炸出来了,0.949595058710534,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-10-26 11:48:14,车祸都是前期的，他们后期特别好,0.999421530799102,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-10-26 11:47:36,炎亚纶真的又霸气又帅,0.8574508881023203,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-09-03 08:32:16,哈哈哈高一听了一暑假,0.9842064076394705,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-09-01 13:59:35,卧槽，这四个人好帅,0.5704015918659339,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-28 16:42:42,李荣浩：知道了这就来,0.970564113035535,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-25 13:06:43,飞轮海后期的演唱会特别好，都是全开麦，唱功也变好了,0.9998757481466336,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-17 19:50:24,这个男团真的4和都是帅哥比我们内娱真的好太多了,0.7108461013283788,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-12 04:25:25,这一年的好歌太多了、三连我跪着给了,0.5953491053394862,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-04 01:08:25,这个太棒了！！！！！！！！,0.7098816553345008,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-08-01 22:38:00,我喜欢我飞舞的头发，和飘着雨还是眺望的眼光。,0.5571009402365887,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-28 12:24:36,真正的三巨头VS虚假的三巨头,0.17857679291708173,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-25 00:52:31,这时候打架的神仙少了很多,0.9050928207060001,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-23 01:17:11,严重被低估的一首,0.8285671542025876,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-19 14:19:16,笑死，被手指支配的恐惧,0.9553003050618294,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-19 03:07:14,初中时的，记得做完课间操后校园广播就在放这首歌。,0.9984578758111017,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-17 22:07:12,2008年度最佳金曲奖天花板没有之一,0.21575207360841198,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-07-08 22:41:05,杰伦：怎么又是偶,0.7338796117100044,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-27 18:23:21,原曲是《留在我身边》吧,0.7503617339002431,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-27 18:11:20,咋第一句这么像《安静》,0.7411722940392156,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-23 17:50:34,不给！（不是）,0.10902923756365479,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-23 17:49:57,你不是真正的快乐，你的笑只是你穿的保护色。,0.8844879517105032,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-23 11:05:14,熟悉的三幻神开局＋厨子,0.4545311371538219,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-19 22:34:06,卧槽   不是有声明不先动用核武器的吗,0.05008202570198861,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-19 21:45:59,弦子当年觉得她的歌调好高，好难唱的,0.9872041356990886,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-18 19:18:28,玄子好几首特别好听的歌，《舍不得》《醉清风》《第三者的第三者》,0.999791769480976,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-16 23:06:32,浩哥 那些年你魂牵梦绕的李娜,0.4706817661965522,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-15 15:12:46,台偶收视率第一至今未破,0.024310011017153466,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-15 02:31:00,全 体 起 立,0.61292134530704,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-13 23:17:00,前方真·核能,0.7937292715650834,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-13 09:40:51,震惊！！群星合作大型假唱现场！！,0.12297862900535461,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-07 02:21:14,剩者为王五月天,0.8692330507745024,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-07 02:18:04,回家继承家产系列,0.9895480270476081,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-06-02 00:25:15,甜心教主！！,0.32563501653061755,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-31 18:59:33,哈哈非诚勿扰,0.931055858172417,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-31 17:42:55,原来是胡彦斌唱的,0.46873677480773146,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-30 15:36:30,我赢了，牌都在你手上，我没牌了,0.3311699749043474,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-27 17:51:22,三巨头的年代,0.5023055677275006,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-27 17:15:30,啊哈哈哈对了就应该这样排,0.7439158928303277,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-27 16:42:34,来人把我凳子拿走,0.021480569165933994,negative
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-27 12:25:42,放羊的星星,0.5071254743272992,neutral
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-26 17:40:00,画风突然很 哈哈哈,0.8873093622451927,positive
2007年华语乐坛“疯狂”到什么地步？首首神曲，横扫大街！,2022-05-26 17:32:38,突然很滑坡的感觉,0.6696917755608133,neutral
