video_title,bullet_time,bullet_content,sentiment_score,analysis_result
2013年华语乐坛,2022-11-07 15:04:12,这首真的太火了哈哈,0.4737672181921908,neutral
2013年华语乐坛,2022-10-27 00:03:57,神仙组合！！,0.7006083170746401,positive
2013年华语乐坛,2022-09-04 13:34:27,起立，爷青结,0.788060674062798,positive
2013年华语乐坛,2022-08-17 20:40:49,好久不见乌蝇哥,0.32336417559595176,neutral
2013年华语乐坛,2022-07-21 11:50:58,每年都有老林,0.525113168663767,neutral
2013年华语乐坛,2022-07-19 16:38:10,治愈系组合,0.5392532324921613,neutral
2013年华语乐坛,2022-07-19 16:32:10,驱魔大师,0.9868478697904891,positive
2013年华语乐坛,2022-07-15 19:27:06,老陈双杀啦！！！,0.36321496312383716,neutral
2013年华语乐坛,2022-06-23 18:01:46,五月天持续输出！,0.646691333092665,neutral
2013年华语乐坛,2022-06-22 02:35:13,少恭的专属bgm,0.44767845850986676,neutral
2013年华语乐坛,2022-06-17 22:08:32,他回来了！！！！！,0.097828725563885,negative
2013年华语乐坛,2022-06-17 20:37:04,嵩哥双杀,0.4737672181921908,neutral
2013年华语乐坛,2022-06-16 01:38:57,萧亚轩还能打！,0.4219931644453446,neutral
2013年华语乐坛,2022-06-16 01:31:53,这一年好多大佬出来撑场子,0.9749846370842477,positive
2013年华语乐坛,2022-06-06 20:47:15,大学时代开始了,0.9503129462852825,positive
2013年华语乐坛,2022-06-04 17:39:28,三十八年过去，弹指一挥间！,0.2542779443501162,negative
2013年华语乐坛,2022-06-03 21:59:37,其实我觉得还行啊，符合他们的年龄,0.8669511781066012,positive
2013年华语乐坛,2022-06-02 02:25:52,居然还需要天后再来撑场子,0.2530434421250196,negative
2013年华语乐坛,2022-05-31 23:56:22,这时候就开始了？,0.5262327818078083,neutral
2013年华语乐坛,2022-05-31 23:55:13,腰带也是本体,0.4737672181921908,neutral
2013年华语乐坛,2022-05-31 13:19:41,手机铃声,0.8510450774604624,positive
2013年华语乐坛,2022-05-28 21:10:37,连续王炸,0.9314238401130692,positive
2013年华语乐坛,2022-05-28 18:13:35,当年爆火情歌,0.20898243549990858,negative
2013年华语乐坛,2022-05-27 23:13:38,这首太高级了！,0.3115247942974574,neutral
2013年华语乐坛,2022-05-27 23:13:15,前方都市R&B王炸！,0.8222849718917462,positive
2013年华语乐坛,2022-05-26 19:56:08,小公举后期难得记得住旋律的一首,0.9868769752089835,positive
2013年华语乐坛,2022-05-26 11:22:55,回忆杀,0.914180372720064,positive
2013年华语乐坛,2022-05-23 12:10:47,吹爆Jason神仙组合,0.28969243158912017,negative
2013年华语乐坛,2022-05-21 17:43:52,全体起立！,0.32649808098307553,neutral
2013年华语乐坛,2022-05-21 16:55:55,救命，这首真的很好哭,0.984230895839598,positive
2013年华语乐坛,2022-05-19 14:08:17,王心凌姐姐乘风破浪了!,0.9854014361156961,positive
2013年华语乐坛,2022-05-03 02:49:50,老林杀疯了哈哈哈哈哈哈哈哈哈,0.9874748992364313,positive
2013年华语乐坛,2022-05-03 02:47:33,老林牛逼！！！！！,0.2029055447341127,negative
2013年华语乐坛,2022-05-02 16:47:33,法师 法伤 法伤,0.9836818599053191,positive
2013年华语乐坛,2022-05-01 06:21:26,竟然还有甜心教主，我以为11年以后就看不到了,0.08487015038073709,negative
2013年华语乐坛,2022-05-01 00:27:47,生生必须有排面！！！！！！,0.029145049739386586,negative
2013年华语乐坛,2022-04-16 23:51:15,小时代出了好多好歌啊,0.8442895987291615,positive
2013年华语乐坛,2022-04-12 13:27:29,爱死这首了,0.6647784712747918,neutral
