video_title,bullet_time,bullet_content,sentiment_score,analysis_result
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-11-06 20:47:52,超级喜欢戴佩妮,0.953565762162108,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-10-27 17:45:25,老大老大老大爱你,0.025969980697787554,negative
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-09-16 18:16:38,虽迟但到！,0.3650793650793651,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-09-08 02:09:31,来了来了,0.8333333333333333,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-08-30 00:54:27,KTV破音之王,0.05530187554263033,negative
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-08-02 15:38:14,车底战神,0.4638154842241129,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-31 12:44:17,信乐团起飞,0.4580035702623285,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-30 14:00:29,车底歌神,0.4638154842241129,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-28 10:58:54,车底战神,0.4638154842241129,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-19 22:45:40,这张专辑我听的磁带,0.6218419740308742,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-17 13:57:45,杰伦二杀,0.7337475865628486,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-15 22:16:07,前方究极无敌核能,0.9482976888924383,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-09 19:27:23,八度空间,0.5086827212524878,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-07-06 09:38:26,这个MTV拍的真的太好了,0.48592916320023394,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-27 20:01:53,我的最爱,0.7790473730968941,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-23 23:34:56,只想来看到半岛铁盒或者回到过去,0.39648099713419593,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-21 09:44:09,这一年阿杜压着周董打,0.6923210943189012,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-16 20:04:33,乌龙闯情关,0.6201478700126509,neutral
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-09 22:41:54,开场杰伦神曲,0.8158547112048729,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-07 21:19:46,我就知道必有这首痴心绝对,0.71737589540626,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-01 19:44:57,明年甜心教主就要出道咯,0.8645221937543391,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-01 19:33:40,那个唱第一场雪的呢，快出来,0.9939427446483258,positive
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2022-06-01 18:08:44,八度空间,0.5086827212524878,neutral
