rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
1986607502,胖头鱼0_o,"1. 爱的就是你--王力宏
2 安静--周杰伦
3. 恋人未满--S. H. E
4. 刁马旦--李玟/周杰伦
5. 第一次--光良
6. 情非得已--庾澄庆
7. 你要的爱--戴佩妮
8. 成全--刘若英
9. 美丽心情--本多RuRu
10. 一千零一个愿望--4 in Love
11. 流星雨--F4
12. 情深深雨蒙蒙--赵薇
13. 流年--王菲
14. 不浪漫罪名--王杰
15. 有没有一首歌会让你想起我--周华健
16. 香水--谢霆锋
17. 野孩子--杨千嬅
18. 终身美丽--郑秀文
19. 恋爱大过天--Twins
20. 如果这都不算爱--张学友
21. 爱是怀疑--陈奕迅
22. 绿光--孙燕姿
23. 喜欢两个人--彭佳慧
24. 记得--张惠妹
25. 气球--许哲佩
26. 候鸟--五月天
27. 无条件为你--梁静茹
28. 我爱你那么多--萧亚轩
29. 天亮了--韩红
30. 亲爱的你怎么不在我身边--江美琪
31. 鸽子情缘--刘德华
32. 烂泥--许志安
33. 痛爱--容祖儿
34. 我是真的真的很爱你--言承旭
35. 花香--许绍洋
36. 花太香--任贤齐
37. 一笑而过--那英
38. 离人--林志炫
39. 一生有你--水木年华
40. 爱就爱了--陈琳
41. 开不了口--周杰伦
42. 玉蝴蝶--谢霆锋
43. Shall We Talk--陈奕迅
44. 我真的受伤了--张学友
45. 女校男生--Twins
46. 唯一--王力宏
47. 第一时间--F4
48. 怎样--戴佩妮
49. 那片海--韩红
50. 蜗牛--周杰伦",1149,33,1.0,positive,neutral
1986613252,冒泡完,好人一生平安（胸）,0,0,0.9753006680159848,positive,negative
1986644818,爱吃番茄炒蛋的懒狗,课代表你好,0,0,0.7904823972354504,positive,negative
1987023442,喵星人能有啥坏心眼er,14，32，33没听过。其他ktv随便嚎[吃瓜],0,0,0.1458629827104836,negative,positive
1987191998,依稀若梦desperado丶,随便来，我出生那年的歌，全部会唱[微笑],2,0,0.9966464724259068,positive,positive
1987349417,山内墙,马克吐温,0,0,0.565299210901941,neutral,positive
1988179513,胖头鱼0_o,回复 @我不张狂可我很强 :你好，嘻嘻嘻嘻,0,0,0.9912995885279392,positive,positive
1988186561,胖头鱼0_o,回复 @哈哈cwb啦啦 :哇，那我算老阿姨了[呆],0,0,0.3788436659895481,neutral,positive
1988183691,胖头鱼0_o,回复 @喵星人面瘫蜀黍不吃鱼 :好像我也是。,0,0,0.0571718654243285,negative,negative
1988353759,哈密吴彦祖,嗯？刁马旦[2233娘_困惑],31,0,0.9851290212998752,positive,negative
1988468296,爱吃番茄炒蛋的懒狗,回复 @算哪块小饼干_ :这么有心，辛苦辛苦（￣▽￣）,0,0,0.8690546574060969,positive,positive
1987019528,喵星人能有啥坏心眼er,这时候四大天王还在出专辑，新生代已经冉冉升起。真的是江山代有才人出。可惜可惜。。。,157,3,0.884766800745004,positive,positive
