rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2007025310,尐丶Lin,"说爱你
晴天
Super star
遇见
冻结
十年
断点
当你
下一站天后
挥着翅膀的女孩
Can you feel my world
我的麦克风
算你狠
可惜我是水瓶座
离歌
春泥
时光机
受了点伤
七友
布拉格广场
寂寞的季节
生如夏花
悲伤的秋千
分开旅行
暗香
旋木
七月七日晴
青春纪念册
爱要坦荡荡
可不可以不勇敢
17岁
断了的弦
好心好报
半糖主义
合久必婚
加速度
看我72变
心口不一
看海
爱情诺曼底
必杀技
我不难过
东风破
听不到
孤单北半球
就是我
你不在
泪桥
红色石头
风雨彩虹铿锵玫瑰",1388.0,56.0,0.9999999999999944,positive,positive
2007088157,不许说我胖呀,优秀课代表,0.0,0.0,0.957176875136008,positive,positive
2007145973,百里又屠苏,感谢课代表，辛苦了,0.0,0.0,0.96831203944915,positive,positive
2011535982,21715461332_bili,没毛病,0.0,0.0,0.4396074283217847,neutral,negative
2023070451,瓦族发发卫,^_^ex,0.0,0.0,0.5,neutral,positive
2026278869,李景亮emo,神仙打架,0.0,0.0,0.8780844279994073,positive,positive
2029993988,锤飞你系我,"现在的国风，一想到你我就哦哦哦哦哦哦哦哦哦哦……
我手里的搬砖按不住了",168.0,0.0,0.1514030975624624,negative,positive
2030145543,Bingling7,回复 @一瓶冰阔落加冰 :你都不会喵喵叫，差评,41.0,0.0,0.4747782422002182,neutral,positive
2031162654,锤飞你系我,回复 @94684650889_bili :哈哈哈，宁就是齐天大圣,1.0,0.0,0.7351987776778935,positive,negative
2038548437,_幻想乡づ暗牧,回复 @一瓶冰阔落加冰 :哈哈我也想吐槽这个，那个芒种我都不知道为什么起这个名字，起名  一想到你我就   或者是  哦哦哦哦哦  不好吗？,33.0,0.0,0.9619195665009376,positive,positive
2046965620,田豆烧鸡,以父之名没有？,5.0,0.0,0.8344830786324259,positive,positive
2054530543,院长我出院啦,"1	说爱你	蔡依林
2	晴天	周杰伦
3	Super star	SHE
4	遇见	孙燕姿
5	冻结	林俊杰
6	十年	陈奕迅
7	断点	张敬轩
8	当你	王心凌
9	下一站天后	Twins
10	挥着翅膀的女孩	容祖儿
11	Can you feel my world	王力宏
12	我的麦克风	潘玮柏
13	算你狠	陈小春
14	可惜我是水瓶座	杨千嬅
15	离歌	信乐团
16	春泥	庾澄庆
17	时光机	五月天
18	受了点伤	阿桑
19	七友	梁汉文
20	布拉格广场	蔡依林/周杰伦
21	寂寞的季节	陶喆
22	生如夏花	朴树
23	悲伤的秋千	金海心
24	分开旅行	刘若英/黄立行
25	暗香	沙宝亮
26	旋木	王菲
27	七月七日晴	许慧欣
28	青春纪念册	可米小子
29	爱要坦荡荡	萧潇
30	可不可以不勇敢	范玮琪
31	17岁	刘德华
32	断了的弦	周杰伦
33	好心好报	邓丽欣/方力申
34	半糖主义	SHE
35	合久必婚	陈范淇/李克勤
36	加速度	瞿颖
37	看我72变	蔡依林
38	心口不一	陈慧琳
39	看海	周迅
40	爱情诺曼底	黄征
41	必杀技	古巨基
42	我不难过	孙燕姿
43	东风破	周杰伦
44	听不到	梁静茹
45	孤单北半球	欧得洋
46	就是我	林俊杰
47	你不在	王力宏
48	泪桥	伍佰
49	红色石头	李智楠
50	风雨彩虹铿锵玫瑰	田震",700.0,5.0,1.0,positive,negative
2012765961,特立独行的丶猪,这个乐坛已经很多年没打架了，大家见面都是“喂喂喂”，然后约着打篮球和吃鸡。,704.0,17.0,0.8551478506933329,positive,positive
2007756372,格乐Gluttonous,大家珍惜点听，再听15期就变年更up了[doge],455.0,6.0,0.8574096349047301,positive,negative
2028245388,橘子肉哥哥,主要是那个时候大家质量都高，质量不高的歌手都存活不下去，不像现在随随便便唱点垃圾都能火,282.0,10.0,0.0210690066288496,negative,neutral
2009475040,淹没秋风,每一期都“神仙打架”是纪念曾经的华语乐坛，现在……只有娱乐圈了,199.0,3.0,0.981142544156898,positive,positive
2008242929,山鸡酱已存在,完全没有时代感，大部分都是自己现在听的，现在的歌大多数都什么jb玩意,142.0,8.0,0.2273992809899991,negative,neutral
2021535680,进击的小橄榄,我的天，这么一看真的好恐怖，所有歌给我个词我都会唱,121.0,6.0,0.9505639082830146,positive,positive
2030333936,烟雨李二狗,2002-2007这几年歌曲真是高产，还高质。什么风格的都有，满足所有人的喜欢。十个歌手能唱出来近20种风格。,,,0.9996848230755522,positive,neutral
近几年的歌曲就厉害了，就那么三四种曲调风格。200个歌手吧，能唱出来的还是那三四种[小电视_害羞],87,3,,,0.3901209677419354,neutral,positive
2007594376,啊对对对对就完了,田震可惜了，不然那英没事了,94.0,24.0,0.2772867573795499,negative,negative
2008130307,Jolin的牌友,哪里有蔡依林，哪里就有追着她打麻将的我,70.0,3.0,0.5546457166044273,neutral,positive
